network_packet_rate,sampling_latency,packet_loss_rate,smart_contract_violation,threat_label
248.22,77.97,0.011,0,0
335.69,63.8,0.01,0,0
338.55,25.77,0.011,0,0
273.9,25.83,0.003,0,0
169.08,103.32,0.018,0,0
275.91,71.35,0.003,0,0
244.72,116.83,0.02,0,0
288.41,70.79,0.015,0,0
306.86,26.24,0.003,0,0
288.32,30.78,0.017,0,0
267.47,51.74,0.015,0,0
760.93,41.87,0.007,0,1
606.51,28.56,0.012,0,1
242.04,36.34,0.003,0,0
223.79,47.58,0.011,0,0
189.8,40.22,0.016,0,0
267.35,34.58,0.016,0,0
301.75,96.63,0.013,0,0
266.56,34.65,0.006,0,0
224.57,42.07,0.015,0,0
154.08,29.22,0.009,0,0
330.93,62.32,0.015,0,0
157.9,116.2,0.018,0,0
289.68,90.8,0.014,0,0
237.7,41.12,0.015,0,0
328.56,100.62,0.005,0,0
757.86,424.58,0.09,1,1
197.16,30.68,0.016,0,0
322.31,117.48,0.008,0,0
234.34,90.74,0.019,0,0
230.85,71.1,0.02,0,0
339.2,100.51,0.006,0,0
332.88,110.67,0.016,0,0
228.71,82.94,0.016,0,0
292.38,80.55,0.013,0,0
173.71,39.7,0.002,0,0
311.72,106.07,0.008,0,0
239.23,45.55,0.018,0,0
247.78,85.21,0.012,0,0
232.89,115.15,0.003,0,0
175.72,64.81,0.017,0,0
259.15,72.18,0.005,0,0
326.96,36.35,0.006,0,0
285.3,49.29,0.001,0,0
313.05,62.82,0.008,0,0
230.18,102.01,0.009,0,0
174.08,93.53,0.004,0,0
196.04,54.53,0.002,0,0
283.9,81.11,0.002,0,0
247.78,94.94,0.015,0,0
349.44,97.62,0.02,0,0
270.92,21.31,0.016,0,0
301.39,93.07,0.009,0,0
267.96,25.0,0.015,0,0
201.01,57.69,0.02,0,0
263.22,65.21,0.015,0,0
162.43,37.37,0.007,0,0
323.93,107.55,0.002,0,0
295.83,33.01,0.003,0,0
172.87,38.49,0.005,0,0
192.48,104.28,0.014,0,0
306.14,83.92,0.016,0,0
223.55,42.92,0.006,0,0
325.25,95.03,0.007,0,0
259.96,62.45,0.015,0,0
277.04,43.17,0.015,0,0
207.26,25.42,0.017,0,0
337.6,59.24,0.014,0,0
161.46,116.55,0.016,0,0
266.06,86.62,0.016,0,0
239.24,49.46,0.009,0,0
348.12,65.03,0.007,0,0
243.44,30.44,0.01,0,0
307.58,82.07,0.019,0,0
221.41,35.27,0.01,0,0
163.37,64.19,0.005,0,0
309.32,83.66,0.011,0,0
264.78,56.61,0.02,0,0
187.54,71.47,0.009,0,0
324.33,114.88,0.018,0,0
215.25,87.79,0.008,0,0
182.63,54.6,0.005,0,0
176.12,105.88,0.015,0,0
345.23,82.37,0.001,0,0
276.14,37.11,0.006,0,0
216.76,77.33,0.011,0,0
212.56,108.22,0.017,0,0
309.2,75.54,0.01,0,0
187.32,25.27,0.01,0,0
262.25,102.77,0.0,0,0
317.89,110.49,0.02,0,0
201.3,102.02,0.019,0,0
227.16,23.82,0.001,0,0
194.57,40.97,0.016,0,0
153.54,65.19,0.007,0,0
178.13,23.12,0.01,0,0
273.05,26.78,0.003,0,0
195.6,115.59,0.013,0,0
292.09,57.13,0.017,0,0
272.71,113.18,0.01,0,0
228.45,84.88,0.007,0,0
234.96,35.93,0.016,0,0
253.78,51.07,0.003,0,0
327.81,118.2,0.01,0,0
186.8,90.99,0.013,0,0
253.05,86.45,0.006,0,0
232.01,72.32,0.012,0,0
240.81,62.48,0.003,0,0
182.21,48.24,0.019,0,0
182.22,89.1,0.0,0,0
283.11,53.06,0.015,0,0
249.57,64.11,0.007,0,0
328.87,100.18,0.012,0,0
266.2,69.44,0.001,0,0
170.78,26.18,0.017,0,0
207.22,43.85,0.006,0,0
262.27,30.94,0.013,0,0
311.57,100.51,0.004,0,0
238.79,105.12,0.013,0,0
199.98,111.56,0.003,0,0
288.88,27.48,0.017,0,0
258.2,119.78,0.015,0,0
284.66,31.3,0.001,0,0
241.92,71.69,0.012,0,0
332.38,20.61,0.013,0,0
330.58,88.75,0.016,0,0
164.56,101.74,0.014,0,0
165.75,115.16,0.0,0,0
342.45,118.03,0.003,0,0
337.74,21.55,0.005,0,0
305.1,61.44,0.003,0,0
302.71,112.3,0.015,0,0
310.51,54.29,0.008,0,0
262.0,72.81,0.015,0,0
172.52,84.14,0.005,0,0
255.95,119.81,0.017,0,0
224.76,44.42,0.002,0,0
324.13,65.84,0.012,0,0
182.37,34.79,0.006,0,0
300.31,59.92,0.017,0,0
197.54,44.29,0.008,0,0
234.19,93.21,0.02,0,0
304.3,116.56,0.007,0,0
342.89,81.78,0.011,0,0
221.68,35.88,0.006,0,0
276.58,96.96,0.019,0,0
272.24,25.36,0.013,0,0
329.13,117.21,0.019,0,0
344.52,46.6,0.003,0,0
272.52,48.89,0.001,0,0
282.12,85.86,0.004,0,0
348.22,45.54,0.014,0,0
330.77,109.5,0.02,0,0
170.65,52.22,0.013,0,0
177.75,114.5,0.005,0,0
296.47,112.11,0.01,0,0
161.5,57.57,0.008,0,0
302.37,22.53,0.007,0,0
207.56,109.01,0.007,0,0
215.56,81.73,0.016,0,0
323.12,68.63,0.009,0,0
311.05,63.92,0.016,0,0
259.3,47.76,0.008,0,0
174.35,51.38,0.006,0,0
178.42,82.48,0.011,0,0
301.12,33.48,0.016,0,0
319.13,44.17,0.003,0,0
192.73,118.32,0.018,0,0
264.67,91.02,0.003,0,0
285.79,83.98,0.01,0,0
264.12,72.13,0.003,0,0
225.89,57.24,0.005,0,0
260.9,27.53,0.0,0,0
226.44,100.56,0.001,0,0
236.42,64.07,0.01,0,0
211.95,63.44,0.002,0,0
277.62,81.44,0.004,0,0
252.62,87.25,0.016,0,0
349.84,115.85,0.002,0,0
302.82,81.28,0.018,0,0
195.9,20.2,0.008,0,0
301.12,109.6,0.02,0,0
313.16,51.29,0.013,0,0
229.18,67.94,0.012,0,0
226.69,77.9,0.0,0,0
252.45,79.18,0.013,0,0
183.97,20.54,0.018,0,0
183.94,38.3,0.009,0,0
344.6,62.99,0.013,0,0
246.39,96.02,0.001,0,0
294.34,55.18,0.018,0,0
303.33,69.88,0.005,0,0
349.57,91.7,0.014,0,0
215.93,73.72,0.011,0,0
201.12,111.28,0.008,0,0
192.74,78.19,0.002,0,0
272.69,74.8,0.01,0,0
324.75,117.69,0.019,0,0
173.9,57.98,0.004,0,0
268.79,56.53,0.016,0,0
258.47,104.68,0.008,0,0
283.3,76.81,0.014,0,0
249.17,90.79,0.001,0,0
246.06,30.53,0.006,0,0
179.21,33.04,0.005,0,0
249.6,43.06,0.008,0,0
170.23,51.85,0.006,0,0
166.29,80.09,0.004,0,0
265.86,27.39,0.011,0,0
319.04,48.9,0.007,0,0
244.49,29.96,0.007,0,0
319.39,51.6,0.018,0,0
196.06,109.88,0.016,0,0
342.97,94.1,0.01,0,0
341.58,21.43,0.015,0,0
243.25,96.63,0.0,0,0
248.59,93.43,0.01,0,0
279.15,71.33,0.01,0,0
211.47,54.01,0.011,0,0
333.2,39.18,0.003,0,0
188.79,88.1,0.003,0,0
317.99,116.87,0.013,0,0
316.72,91.66,0.013,0,0
183.57,90.26,0.015,0,0
342.66,73.81,0.014,0,0
158.18,115.99,0.011,0,0
243.89,99.68,0.019,0,0
248.64,86.03,0.01,0,0
203.66,34.25,0.002,0,0
178.49,92.47,0.017,0,0
210.35,42.53,0.009,0,0
330.63,43.83,0.017,0,0
332.71,73.41,0.02,0,0
157.99,20.75,0.006,0,0
293.08,22.8,0.012,0,0
349.3,117.19,0.008,0,0
321.41,47.38,0.012,0,0
286.64,93.6,0.015,0,0
207.41,105.53,0.018,0,0
340.7,81.22,0.017,0,0
167.46,112.59,0.015,0,0
231.0,85.02,0.003,0,0
233.55,114.3,0.014,0,0
236.19,115.2,0.003,0,0
299.82,29.55,0.017,0,0
233.46,52.63,0.005,0,0
255.19,90.22,0.006,0,0
285.55,82.36,0.01,0,0
192.34,89.11,0.014,0,0
233.42,114.85,0.012,0,0
325.06,30.74,0.017,0,0
226.53,47.8,0.008,0,0
185.82,26.04,0.012,0,0
227.61,20.86,0.001,0,0
292.47,74.76,0.013,0,0
332.97,49.22,0.015,0,0
345.39,36.61,0.001,0,0
201.84,87.41,0.02,0,0
319.75,20.56,0.02,0,0
330.54,39.32,0.02,0,0
344.08,119.02,0.016,0,0
180.48,70.72,0.016,0,0
302.97,78.91,0.005,0,0
290.61,52.74,0.009,0,0
258.67,81.6,0.008,0,0
294.53,66.17,0.006,0,0
208.3,58.64,0.014,0,0
493.45,314.01,0.059,1,1
347.49,85.12,0.02,0,0
346.96,42.57,0.014,0,0
218.48,34.83,0.013,0,0
298.29,112.85,0.019,0,0
173.72,20.69,0.016,0,0
268.87,28.12,0.009,0,0
165.49,33.57,0.018,0,0
220.16,21.13,0.001,0,0
168.45,66.32,0.014,0,0
328.97,80.05,0.004,0,0
277.1,24.0,0.003,0,0
177.71,38.18,0.01,0,0
247.37,75.36,0.017,0,0
299.78,52.94,0.001,0,0
269.31,25.37,0.013,0,0
303.85,82.7,0.005,0,0
163.13,119.35,0.01,0,0
153.58,36.97,0.001,0,0
294.28,39.24,0.0,0,0
293.91,58.12,0.019,0,0
324.24,58.4,0.004,0,0
271.07,36.92,0.016,0,0
227.01,95.56,0.013,0,0
199.94,88.79,0.003,0,0
245.83,49.93,0.012,0,0
328.08,111.71,0.001,0,0
154.61,104.91,0.002,0,0
317.44,57.95,0.015,0,0
284.4,62.87,0.017,0,0
211.3,92.81,0.01,0,0
221.46,66.15,0.008,0,0
254.6,48.91,0.015,0,0
163.52,104.49,0.018,0,0
154.08,73.48,0.017,0,0
196.14,55.53,0.011,0,0
329.33,92.44,0.013,0,0
177.39,106.54,0.008,0,0
265.18,107.17,0.015,0,0
349.66,103.11,0.014,0,0
259.86,28.45,0.016,0,0
239.71,105.84,0.019,0,0
218.34,112.82,0.01,0,0
151.95,79.09,0.015,0,0
211.77,94.67,0.004,0,0
299.17,33.42,0.016,0,0
267.69,92.67,0.02,0,0
263.04,71.92,0.01,0,0
177.93,76.48,0.004,0,0
339.76,59.56,0.004,0,0
294.52,84.06,0.019,0,0
168.08,39.16,0.011,0,0
280.67,110.92,0.019,0,0
217.4,97.99,0.013,0,0
279.23,115.05,0.001,0,0
307.92,22.32,0.014,0,0
175.35,69.99,0.011,0,0
247.4,64.87,0.002,0,0
151.51,39.01,0.01,0,0
271.88,106.1,0.013,0,0
245.73,113.84,0.012,0,0
233.41,110.97,0.004,0,0
174.45,107.61,0.014,0,0
330.0,67.11,0.018,0,0
172.85,42.92,0.003,0,0
251.31,90.09,0.016,0,0
200.77,86.2,0.018,0,0
164.74,29.12,0.015,0,0
264.73,102.67,0.02,0,0
178.62,101.02,0.009,0,0
255.43,114.63,0.012,0,0
225.14,114.69,0.004,0,0
299.47,70.02,0.011,0,0
323.46,44.14,0.013,0,0
199.24,26.19,0.003,0,0
230.41,67.95,0.018,0,0
171.17,66.86,0.004,0,0
264.97,43.32,0.011,0,0
285.46,51.75,0.015,0,0
298.8,37.02,0.001,0,0
239.35,103.82,0.0,0,0
177.99,69.54,0.012,0,0
194.17,36.9,0.018,0,0
230.33,61.08,0.013,0,0
232.36,95.98,0.019,0,0
166.75,65.53,0.012,0,0
177.23,106.93,0.015,0,0
205.21,105.99,0.01,0,0
262.77,45.44,0.012,0,0
305.63,21.53,0.007,0,0
227.29,33.53,0.015,0,0
321.69,96.64,0.002,0,0
178.5,44.35,0.001,0,0
335.14,103.14,0.005,0,0
340.1,101.08,0.007,0,0
174.34,96.49,0.003,0,0
290.13,26.09,0.011,0,0
161.18,85.83,0.017,0,0
183.89,98.84,0.019,0,0
261.2,55.47,0.019,0,0
267.1,42.99,0.005,0,0
265.92,107.02,0.002,0,0
320.23,99.63,0.017,0,0
343.03,70.31,0.004,0,0
247.58,102.81,0.003,0,0
157.98,102.15,0.004,0,0
291.73,100.95,0.02,0,0
263.41,93.13,0.012,0,0
331.07,72.48,0.009,0,0
195.33,112.66,0.011,0,0
195.92,36.75,0.013,0,0
252.09,109.01,0.004,0,0
296.8,114.74,0.009,0,0
307.59,89.23,0.003,0,0
332.41,60.82,0.016,0,0
224.87,77.4,0.004,0,0
196.96,47.2,0.02,0,0
193.77,99.6,0.0,0,0
229.05,36.58,0.016,0,0
275.04,52.98,0.015,0,0
334.18,63.71,0.019,0,0
294.83,68.05,0.001,0,0
171.34,84.91,0.016,0,0
229.84,38.65,0.01,0,0
252.42,48.51,0.009,0,0
278.74,112.22,0.019,0,0
296.28,36.66,0.001,0,0
244.44,20.39,0.007,0,0
321.9,59.77,0.019,0,0
315.06,50.1,0.016,0,0
294.46,44.06,0.002,0,0
305.88,103.0,0.012,0,0
312.9,112.74,0.005,0,0
318.33,81.89,0.002,0,0
266.35,107.96,0.013,0,0
242.11,20.98,0.004,0,0
295.0,107.83,0.006,0,0
245.57,34.17,0.017,0,0
233.8,96.59,0.002,0,0
335.27,26.81,0.019,0,0
298.81,93.48,0.018,0,0
254.91,27.55,0.013,0,0
246.94,92.85,0.001,0,0
286.88,85.19,0.013,0,0
182.9,22.09,0.004,0,0
596.84,322.55,0.151,1,1
330.29,54.92,0.001,0,0
296.65,110.11,0.0,0,0
190.59,27.3,0.019,0,0
274.64,86.36,0.01,0,0
324.07,60.72,0.009,0,0
193.11,78.55,0.013,0,0
235.01,66.89,0.015,0,0
339.33,119.41,0.008,0,0
198.04,25.47,0.013,0,0
283.76,60.99,0.012,0,0
321.04,65.95,0.02,0,0
164.98,50.1,0.015,0,0
158.63,113.2,0.006,0,0
342.46,98.13,0.011,0,0
254.85,90.5,0.0,0,0
246.56,31.67,0.01,0,0
204.13,107.66,0.01,0,0
178.51,70.46,0.019,0,0
159.49,59.54,0.016,0,0
335.42,44.77,0.015,0,0
164.85,91.26,0.013,0,0
274.13,103.92,0.014,0,0
200.06,23.19,0.003,0,0
172.98,119.97,0.018,0,0
233.3,65.83,0.006,0,0
169.36,73.26,0.017,0,0
209.32,113.9,0.002,0,0
275.1,20.9,0.019,0,0
151.48,111.31,0.005,0,0
337.45,31.04,0.009,0,0
299.27,92.8,0.018,0,0
346.24,28.3,0.009,0,0
266.71,84.61,0.004,0,0
243.07,119.96,0.011,0,0
248.24,35.03,0.009,0,0
248.43,30.43,0.017,0,0
268.19,112.63,0.018,0,0
340.05,24.31,0.017,0,0
189.82,39.65,0.015,0,0
268.99,91.5,0.008,0,0
320.6,24.82,0.017,0,0
289.53,52.36,0.002,0,0
340.2,115.98,0.015,0,0
343.85,114.23,0.015,0,0
202.95,76.85,0.012,0,0
253.15,80.0,0.003,0,0
318.02,101.5,0.002,0,0
342.32,112.53,0.0,0,0
166.69,40.61,0.018,0,0
332.55,53.32,0.017,0,0
151.74,78.37,0.0,0,0
197.53,89.64,0.01,0,0
205.4,106.71,0.009,0,0
346.04,28.25,0.011,0,0
195.79,46.88,0.004,0,0
231.5,91.6,0.007,0,0
184.66,106.27,0.016,0,0
269.27,80.65,0.001,0,0
200.18,50.83,0.01,0,0
171.85,31.95,0.012,0,0
258.73,52.73,0.015,0,0
179.42,36.66,0.017,0,0
166.16,100.12,0.006,0,0
212.12,59.88,0.019,0,0
269.63,53.14,0.018,0,0
300.07,55.75,0.008,0,0
322.24,64.22,0.012,0,0
328.37,49.99,0.012,0,0
227.19,33.12,0.001,0,0
238.03,21.17,0.019,0,0
197.68,43.6,0.001,0,0
326.71,111.31,0.007,0,0
312.73,26.74,0.015,0,0
326.45,94.26,0.006,0,0
302.58,40.61,0.012,0,0
295.13,31.6,0.007,0,0
256.34,20.76,0.019,0,0
286.52,38.93,0.007,0,0
176.28,48.21,0.008,0,0
298.12,103.36,0.018,0,0
279.81,114.48,0.018,0,0
302.22,93.52,0.018,0,0
347.22,113.99,0.02,0,0
192.18,68.63,0.014,0,0
250.17,57.63,0.001,0,0
163.31,91.62,0.003,0,0
291.13,83.22,0.014,0,0
270.52,54.39,0.004,0,0
338.65,94.9,0.016,0,0
400.98,77.6,0.01,0,1
193.38,65.84,0.011,0,0
164.49,110.44,0.017,0,0
331.9,32.02,0.003,0,0
153.25,99.01,0.016,0,0
205.91,90.7,0.005,0,0
265.81,100.94,0.0,0,0
228.88,20.95,0.005,0,0
154.24,48.26,0.02,0,0
195.31,56.3,0.01,0,0
254.0,64.83,0.016,0,0
181.62,49.24,0.002,0,0
274.26,44.81,0.006,0,0
250.68,109.09,0.007,0,0
272.64,95.2,0.007,0,0
325.86,88.98,0.0,0,0
157.38,108.51,0.005,0,0
321.51,90.46,0.005,0,0
251.92,39.75,0.017,0,0
266.86,94.34,0.01,0,0
210.31,27.2,0.002,0,0
309.9,50.89,0.001,0,0
294.14,76.68,0.005,0,0
316.48,52.16,0.016,0,0
193.77,38.05,0.005,0,0
266.69,114.47,0.016,0,0
191.54,90.34,0.003,0,0
239.08,114.98,0.003,0,0
317.57,37.86,0.005,0,0
302.97,116.48,0.015,0,0
159.15,36.2,0.009,0,0
291.69,118.35,0.017,0,0
246.34,58.81,0.011,0,0
291.97,116.88,0.014,0,0
342.9,59.48,0.016,0,0
303.26,50.87,0.011,0,0
315.64,53.66,0.001,0,0
199.72,89.2,0.016,0,0
272.89,56.03,0.018,0,0
167.91,45.85,0.018,0,0
225.99,50.77,0.01,0,0
164.23,84.26,0.017,0,0
328.79,113.2,0.014,0,0
270.42,79.34,0.013,0,0
193.19,99.13,0.01,0,0
248.19,90.59,0.005,0,0
201.51,118.21,0.012,0,0
237.33,97.87,0.005,0,0
244.89,32.65,0.015,0,0
155.85,93.17,0.017,0,0
292.71,86.97,0.012,0,0
162.01,94.33,0.006,0,0
548.89,340.77,0.099,1,1
300.2,83.68,0.014,0,0
268.25,105.66,0.019,0,0
263.7,87.05,0.003,0,0
301.31,25.27,0.006,0,0
162.9,89.59,0.006,0,0
292.73,72.39,0.015,0,0
245.75,61.24,0.016,0,0
201.64,46.45,0.0,0,0
276.3,45.01,0.008,0,0
239.97,36.02,0.002,0,0
268.53,112.46,0.003,0,0
239.29,57.01,0.018,0,0
274.03,32.05,0.007,0,0
179.68,94.03,0.001,0,0
340.61,108.83,0.009,0,0
305.9,37.54,0.012,0,0
281.09,116.58,0.005,0,0
280.24,72.51,0.001,0,0
166.9,26.89,0.019,0,0
287.81,72.39,0.018,0,0
236.98,104.98,0.016,0,0
236.35,50.23,0.003,0,0
279.71,43.31,0.004,0,0
188.13,101.27,0.009,0,0
202.73,87.16,0.014,0,0
192.62,38.32,0.013,0,0
290.89,47.9,0.019,0,0
171.06,69.84,0.014,0,0
325.64,37.29,0.009,0,0
163.7,103.89,0.005,0,0
347.5,64.93,0.008,0,0
273.7,113.47,0.015,0,0
159.72,37.15,0.008,0,0
287.51,115.78,0.019,0,0
314.55,111.79,0.015,0,0
318.99,114.46,0.001,0,0
276.2,106.64,0.004,0,0
297.05,20.19,0.003,0,0
206.62,53.89,0.012,0,0
294.2,68.12,0.005,0,0
219.24,76.13,0.012,0,0
239.7,52.96,0.02,0,0
319.42,91.5,0.016,0,0
348.25,81.77,0.002,0,0
229.13,88.09,0.007,0,0
332.06,42.45,0.019,0,0
185.26,74.8,0.002,0,0
152.93,38.91,0.018,0,0
182.12,36.64,0.019,0,0
233.66,48.69,0.003,0,0
151.77,79.33,0.017,0,0
323.25,26.33,0.016,0,0
282.25,75.04,0.017,0,0
255.04,119.48,0.018,0,0
162.3,49.74,0.017,0,0
242.36,91.51,0.012,0,0
273.38,21.14,0.01,0,0
241.56,81.87,0.013,0,0
302.86,61.79,0.009,0,0
219.62,106.58,0.001,0,0
339.21,98.32,0.006,0,0
167.85,63.12,0.017,0,0
286.4,92.9,0.001,0,0
254.45,66.77,0.006,0,0
276.07,115.66,0.015,0,0
219.12,90.68,0.018,0,0
248.64,94.37,0.013,0,0
270.69,29.51,0.014,1,1
323.64,60.84,0.004,0,0
205.35,85.69,0.016,0,0
314.7,69.31,0.008,0,0
316.34,88.17,0.004,0,0
342.22,112.32,0.013,0,0
314.9,56.18,0.018,0,0
192.8,65.27,0.009,0,0
220.61,45.97,0.016,0,0
186.73,23.25,0.015,0,0
346.58,97.68,0.015,0,0
341.98,74.17,0.012,0,0
282.35,90.16,0.004,0,0
347.39,84.79,0.01,0,0
198.97,25.73,0.002,0,0
172.27,77.49,0.015,0,0
188.87,60.83,0.006,0,0
179.29,53.54,0.018,0,0
348.91,45.16,0.011,0,0
204.39,84.1,0.012,0,0
177.13,74.21,0.001,0,0
178.06,42.28,0.004,0,0
163.75,61.36,0.012,0,0
328.75,85.69,0.013,0,0
330.61,88.43,0.002,0,0
207.03,63.52,0.012,0,0
301.92,113.33,0.003,0,0
170.87,67.48,0.015,0,0
264.24,62.72,0.014,0,0
306.04,45.19,0.018,0,0
209.17,30.14,0.015,0,0
331.54,56.42,0.007,0,0
184.42,20.92,0.005,0,0
346.77,96.56,0.006,0,0
247.91,53.92,0.006,0,0
212.58,41.52,0.007,0,0
323.45,108.98,0.006,0,0
201.81,73.77,0.018,0,0
182.19,39.82,0.014,0,0
230.42,22.57,0.0,0,0
187.11,54.67,0.018,0,0
242.33,37.98,0.011,0,0
287.16,34.07,0.004,0,0
241.6,31.12,0.02,0,0
224.35,94.58,0.014,0,0
336.99,65.58,0.014,0,0
309.61,67.88,0.017,0,0
333.09,74.03,0.006,0,0
253.2,102.73,0.012,0,0
255.24,72.21,0.013,0,0
324.76,39.18,0.008,0,0
230.87,116.25,0.013,0,0
337.57,110.5,0.016,0,0
281.8,89.95,0.017,0,0
292.02,21.22,0.007,0,0
151.41,40.86,0.011,0,0
247.02,49.73,0.013,0,0
304.6,84.7,0.011,0,0
262.14,27.13,0.008,0,0
293.86,31.11,0.011,0,0
285.83,55.55,0.0,0,0
170.12,112.29,0.011,0,0
156.48,64.48,0.002,0,0
230.17,81.42,0.007,0,0
262.38,23.28,0.013,0,0
244.06,445.28,0.018,0,1
225.89,32.62,0.02,0,0
761.68,109.6,0.014,0,1
291.83,27.24,0.008,0,0
312.61,58.69,0.018,0,0
198.01,38.98,0.017,0,0
158.77,89.72,0.02,0,0
245.39,34.95,0.004,0,0
263.51,113.17,0.002,0,0
236.35,98.31,0.008,0,0
188.01,58.96,0.001,0,0
191.26,26.35,0.02,0,0
338.31,75.87,0.014,0,0
185.25,117.14,0.001,0,0
230.92,35.8,0.003,0,0
166.99,80.0,0.018,0,0
205.2,65.14,0.009,0,0
344.41,107.35,0.011,0,0
274.99,70.21,0.01,0,0
158.37,31.56,0.0,0,0
200.75,36.74,0.019,0,0
341.29,67.04,0.015,0,0
292.21,117.67,0.018,0,0
270.83,28.97,0.009,0,0
235.6,69.95,0.016,0,0
184.9,101.3,0.02,0,0
234.62,70.28,0.007,0,0
192.73,52.78,0.011,0,0
236.75,108.89,0.004,0,0
345.62,88.63,0.008,0,0
151.11,56.62,0.004,0,0
175.13,56.35,0.003,0,0
300.16,74.73,0.014,0,0
257.76,113.41,0.017,0,0
337.22,62.32,0.007,0,0
224.36,27.74,0.004,0,0
205.52,100.0,0.015,0,0
168.22,23.77,0.017,0,0
209.08,117.41,0.01,0,0
184.12,44.73,0.002,0,0
346.37,116.09,0.009,0,0
277.5,78.47,0.014,0,0
193.6,84.79,0.019,0,0
220.75,89.15,0.008,0,0
175.36,45.5,0.006,0,0
242.32,58.03,0.007,0,0
288.93,84.71,0.009,0,0
282.03,115.14,0.012,0,0
314.86,113.1,0.018,0,0
191.23,117.87,0.009,0,0
174.58,33.28,0.009,0,0
222.46,115.14,0.002,0,0
230.05,86.55,0.013,0,0
157.68,21.33,0.003,0,0
277.41,103.62,0.014,0,0
245.2,85.56,0.016,0,0
252.59,84.1,0.011,0,0
257.1,56.63,0.003,0,0
276.79,25.76,0.018,0,0
286.52,74.81,0.017,0,0
333.48,78.53,0.002,0,0
169.91,46.6,0.006,0,0
299.47,70.78,0.009,0,0
202.24,99.86,0.007,0,0
296.2,77.96,0.015,0,0
270.68,97.35,0.017,0,0
222.32,50.44,0.007,0,0
325.05,101.34,0.017,0,0
297.59,56.99,0.005,0,0
171.59,105.72,0.005,0,0
255.16,73.05,0.013,0,0
238.6,53.87,0.018,0,0
227.81,30.82,0.003,0,0
297.98,86.1,0.015,0,0
155.55,78.31,0.013,0,0
293.56,110.95,0.002,0,0
152.38,118.09,0.012,0,0
163.11,111.68,0.002,0,0
218.86,83.08,0.014,0,0
254.49,103.91,0.012,0,0
330.32,28.94,0.006,0,0
206.14,51.48,0.011,0,0
285.61,119.45,0.007,0,0
245.69,104.32,0.005,0,0
154.17,111.69,0.007,0,0
218.12,20.38,0.009,0,0
306.59,77.04,0.018,0,0
310.81,33.04,0.015,0,0
315.88,92.93,0.007,0,0
285.82,55.73,0.01,0,0
273.92,22.41,0.012,0,0
150.28,63.38,0.004,0,0
234.83,63.15,0.01,0,0
170.6,112.71,0.014,0,0
340.55,116.56,0.003,0,0
271.04,97.02,0.008,0,0
311.75,106.25,0.007,0,0
348.56,95.16,0.008,0,0
260.74,60.31,0.014,0,0
209.35,71.32,0.003,0,0
347.43,88.82,0.003,0,0
225.18,47.32,0.009,0,0
232.37,95.15,0.009,0,0
155.53,93.72,0.009,0,0
344.43,109.66,0.013,0,0
180.4,116.74,0.016,0,0
336.51,40.51,0.0,0,0
173.91,104.31,0.008,0,0
313.72,44.88,0.012,0,0
174.39,113.62,0.015,0,0
188.76,47.23,0.004,0,0
253.5,74.45,0.014,0,0
246.14,41.72,0.013,0,0
285.88,113.39,0.014,0,0
265.79,67.07,0.013,0,0
260.64,62.67,0.018,0,0
198.69,22.93,0.012,0,0
341.89,76.62,0.008,0,0
261.85,35.09,0.007,0,0
285.43,92.35,0.005,0,0
212.12,27.14,0.014,0,0
258.53,69.1,0.007,0,0
269.44,90.14,0.019,0,0
302.86,114.64,0.016,0,0
173.08,87.02,0.001,0,0
197.59,58.07,0.012,0,0
160.81,116.98,0.006,0,0
272.03,106.35,0.02,0,0
207.92,61.38,0.011,0,0
150.94,72.85,0.013,0,0
220.25,37.85,0.017,0,0
155.33,118.72,0.009,0,0
198.43,27.19,0.011,0,0
177.42,97.47,0.017,0,0
348.02,24.76,0.006,0,0
196.67,106.4,0.011,0,0
213.27,55.66,0.0,0,0
345.3,102.3,0.003,0,0
161.13,20.9,0.008,0,0
161.74,49.35,0.011,0,0
322.05,22.31,0.005,0,0
207.68,70.42,0.011,0,0
208.89,91.38,0.007,0,0
262.97,38.83,0.018,0,0
161.75,44.43,0.015,0,0
279.55,62.5,0.015,0,0
251.5,89.63,0.016,0,0
340.09,60.94,0.017,0,0
270.2,70.56,0.007,0,0
302.32,119.75,0.006,0,0
278.92,98.81,0.012,0,0
296.02,32.77,0.016,0,0
221.17,58.74,0.013,0,0
329.27,112.5,0.012,0,0
178.52,57.44,0.011,0,0
327.28,101.37,0.018,0,0
194.43,23.8,0.0,0,0
180.9,60.53,0.011,0,0
314.72,74.53,0.012,0,0
276.75,67.01,0.018,0,0
236.17,105.48,0.02,0,0
243.43,107.4,0.014,0,0
170.0,25.44,0.015,0,0
255.41,35.25,0.006,0,0
340.49,106.2,0.003,0,0
221.5,63.04,0.013,0,0
334.79,26.66,0.018,0,0
300.74,115.56,0.016,0,0
243.56,70.42,0.011,0,0
302.89,94.59,0.005,0,0
164.03,65.52,0.008,0,0
283.5,67.27,0.009,0,0
152.53,95.61,0.008,0,0
169.1,24.2,0.003,0,0
200.47,53.33,0.008,0,0
302.07,118.73,0.014,0,0
154.09,36.57,0.006,0,0
281.07,54.91,0.003,0,0
289.8,46.58,0.018,0,0
247.87,51.02,0.017,0,0
328.08,53.39,0.006,0,0
181.65,50.52,0.012,0,0
185.49,78.37,0.018,0,0
289.3,106.7,0.007,0,0
324.92,113.25,0.009,0,0
